Learner,stream,randomSeed,learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),tree size (nodes),tree size (leaves),active learning leaves,tree depth,active leaf byte size estimate,inactive leaf byte size estimate,byte size estimate overhead
trees.HoeffdingTree,ArffFileStream -f /Users/wprzemysaw/workspace/moa-semi-supervised-learning/data/elecNormNew.arff,1,19000.0,0.428643,3.821072835061285E-9,19000.0,84.01052631578946,67.23202000580493,-3.898768809849523,63.104202088899676,19000.0,72760.0,31.0,21.0,21.0,6.0,0.0,0.0,1.0
trees.HoeffdingTree,ArffFileStream -f /Users/wprzemysaw/workspace/moa-semi-supervised-learning/data/elecNormNew.arff,1,20000.0,0.453479,4.4519139660729306E-9,20000.0,83.72,66.69577445069203,-6.824146981627274,62.754518416838266,20000.0,98184.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
trees.HoeffdingTree,ArffFileStream -f /Users/wprzemysaw/workspace/moa-semi-supervised-learning/data/elecNormNew.arff,1,21000.0,0.46804,4.821767312371069E-9,21000.0,83.2904761904762,65.83854415797799,-8.6041473228103,61.80056607881559,21000.0,98184.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
trees.HoeffdingTree,ArffFileStream -f /Users/wprzemysaw/workspace/moa-semi-supervised-learning/data/elecNormNew.arff,1,22000.0,0.48168,5.16980785669552E-9,22000.0,83.22727272727273,65.56544408242114,-7.95787009947337,60.99365750528541,22000.0,98632.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
trees.HoeffdingTree,ArffFileStream -f /Users/wprzemysaw/workspace/moa-semi-supervised-learning/data/elecNormNew.arff,1,23000.0,0.495817,5.532314675963588E-9,23000.0,82.85217391304349,64.7377825835511,-10.507144858503757,60.109234348133924,23000.0,99120.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
trees.HoeffdingTree,ArffFileStream -f /Users/wprzemysaw/workspace/moa-semi-supervised-learning/data/elecNormNew.arff,1,24000.0,0.510721,5.916247415459819E-9,24000.0,82.48333333333333,63.87026391014713,-13.101963949421606,59.116989205484785,24000.0,99576.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
trees.HoeffdingTree,ArffFileStream -f /Users/wprzemysaw/workspace/moa-semi-supervised-learning/data/elecNormNew.arff,1,25000.0,0.525211,6.293024021304316E-9,25000.0,82.3,63.421009868857766,-15.444821288807745,58.48968105065665,25000.0,100512.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
trees.HoeffdingTree,ArffFileStream -f /Users/wprzemysaw/workspace/moa-semi-supervised-learning/data/elecNormNew.arff,1,26000.0,0.539362,6.6609857707387874E-9,26000.0,82.28076923076924,63.36725774047808,-15.957714573370218,58.50297243739868,26000.0,100512.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
trees.HoeffdingTree,ArffFileStream -f /Users/wprzemysaw/workspace/moa-semi-supervised-learning/data/elecNormNew.arff,1,27000.0,0.554564,7.056276175296969E-9,27000.0,82.37407407407407,63.52065180864298,-16.642156862745097,58.660528144544834,27000.0,100512.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
trees.HoeffdingTree,ArffFileStream -f /Users/wprzemysaw/workspace/moa-semi-supervised-learning/data/elecNormNew.arff,1,28000.0,0.568723,7.424445944941706E-9,28000.0,82.23928571428571,63.24368100634031,-19.228002877007953,58.287200134205676,28000.0,100512.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
trees.HoeffdingTree,ArffFileStream -f /Users/wprzemysaw/workspace/moa-semi-supervised-learning/data/elecNormNew.arff,1,29000.0,0.589393,7.961918163216776E-9,29000.0,81.98275862068965,62.6001791933338,-21.880102635875936,57.53068357311224,29000.0,100512.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
trees.HoeffdingTree,ArffFileStream -f /Users/wprzemysaw/workspace/moa-semi-supervised-learning/data/elecNormNew.arff,1,30000.0,0.607173,8.424243080533214E-9,30000.0,81.51333333333334,61.63021010054395,-26.188850967007966,56.32726986376881,30000.0,100512.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
trees.HoeffdingTree,ArffFileStream -f /Users/wprzemysaw/workspace/moa-semi-supervised-learning/data/elecNormNew.arff,1,31000.0,0.625512,8.901103410041995E-9,31000.0,81.19032258064516,60.936589318746435,-28.32306338028171,55.413671815262255,31000.0,100512.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
trees.HoeffdingTree,ArffFileStream -f /Users/wprzemysaw/workspace/moa-semi-supervised-learning/data/elecNormNew.arff,1,32000.0,0.637351,9.20894731870956E-9,32000.0,80.859375,60.21417343763922,-30.65273037542665,54.619545084092756,32000.0,100512.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
trees.HoeffdingTree,ArffFileStream -f /Users/wprzemysaw/workspace/moa-semi-supervised-learning/data/elecNormNew.arff,1,33000.0,0.649018,9.512318792856402E-9,33000.0,80.66363636363636,59.80810317563567,-32.799167533818945,54.26462155963302,33000.0,100512.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
trees.HoeffdingTree,ArffFileStream -f /Users/wprzemysaw/workspace/moa-semi-supervised-learning/data/elecNormNew.arff,1,34000.0,0.662995,9.889959200388856E-9,34000.0,80.33529411764707,59.14092175732401,-35.152617748130204,53.365418148845656,34000.0,104440.0,40.0,28.0,28.0,7.0,0.0,0.0,1.0
