Learner,stream,randomSeed,learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),tree size (nodes),tree size (leaves),active learning leaves,tree depth,active leaf byte size estimate,inactive leaf byte size estimate,byte size estimate overhead
trees.HoeffdingTree,generators.LEDGenerator,1,48000.0,5.21231,3.550048674353295E-8,48000.0,73.34375,70.38132927425211,70.39016939738961,70.28633798564826,48000.0,50560.0,5.0,3.0,3.0,2.0,0.0,0.0,1.0
trees.HoeffdingTree,generators.LEDGenerator,1,49000.0,5.315291,3.684746876565947E-8,49000.0,73.36530612244898,70.405349336203,70.41864049502482,70.31164695177435,49000.0,50560.0,5.0,3.0,3.0,2.0,0.0,0.0,1.0
trees.HoeffdingTree,generators.LEDGenerator,1,50000.0,5.41415,3.8140535406354406E-8,50000.0,73.35199999999999,70.39036561947643,70.40163497423137,70.28015703069237,50000.0,50560.0,5.0,3.0,3.0,2.0,0.0,0.0,1.0
trees.HoeffdingTree,generators.LEDGenerator,1,51000.0,5.514844,3.9457603678521186E-8,51000.0,73.38039215686275,70.42199291757582,70.43296454394982,70.32179083595663,51000.0,50560.0,5.0,3.0,3.0,2.0,0.0,0.0,1.0
trees.HoeffdingTree,generators.LEDGenerator,1,52000.0,5.58978,4.0437759676327314E-8,52000.0,73.35961538461538,70.39916303509793,70.41411272238003,70.30503097468436,52000.0,50560.0,5.0,3.0,3.0,2.0,0.0,0.0,1.0
trees.HoeffdingTree,generators.LEDGenerator,1,53000.0,5.67667,4.157427289626665E-8,53000.0,73.31698113207548,70.3518117889599,70.36711088760373,70.25804959094829,53000.0,50560.0,5.0,3.0,3.0,2.0,0.0,0.0,1.0
trees.HoeffdingTree,generators.LEDGenerator,1,54000.0,5.759572,4.265862344246772E-8,54000.0,73.36851851851853,70.40896564650187,70.42832760996073,70.3080480654086,54000.0,50560.0,5.0,3.0,3.0,2.0,0.0,0.0,1.0
trees.HoeffdingTree,generators.LEDGenerator,1,55000.0,5.828175,4.355608636306392E-8,55000.0,73.37272727272726,70.41371408928022,70.43981995438307,70.3212078224744,55000.0,50568.0,5.0,3.0,3.0,2.0,0.0,0.0,1.0
trees.HoeffdingTree,generators.LEDGenerator,1,56000.0,5.909706,4.462267309220301E-8,56000.0,73.40357142857142,70.44796794158668,70.46774929113873,70.36137865159596,56000.0,50568.0,5.0,3.0,3.0,2.0,0.0,0.0,1.0
trees.HoeffdingTree,generators.LEDGenerator,1,57000.0,5.979657,4.5537770518826116E-8,57000.0,73.3719298245614,70.41275643193012,70.43457934822837,70.32591057498679,57000.0,50568.0,5.0,3.0,3.0,2.0,0.0,0.0,1.0
